time	pressure	rate
1.34000	322.278	2277.86
1.35000	322.315	2277.86
1.36000	322.284	2277.86
1.37000	322.293	2277.86
1.38000	322.202	2277.86
1.39000	322.248	2277.86
1.40000	322.228	2277.86
1.41000	322.216	2277.86
1.42000	322.135	2277.86
1.43000	322.170	2277.86
1.44000	322.095	2277.86
1.45000	322.144	2277.86
1.46000	322.121	2277.86
1.47000	322.072	2277.86
1.48000	322.071	2277.86
1.49000	322.060	2277.86
1.50000	322.010	2277.86
1.51000	322.024	2277.86
1.52000	321.993	2277.86
1.53000	321.930	2277.86
1.54000	321.971	2277.86
1.55000	321.971	2277.86
1.56000	321.911	2277.86
1.57000	321.922	2277.86
1.58000	321.875	2277.86
1.59000	321.878	2277.86
1.60000	321.885	2277.86
1.61000	321.857	2277.86
1.62000	321.808	2277.86
1.63000	321.828	2277.86
1.64000	321.794	2277.86
1.65000	321.759	2277.86
1.66000	321.724	2277.86
1.67000	321.761	2277.86
1.68000	321.724	2277.86
1.69000	321.690	2277.86
1.70000	321.701	2277.86
1.71000	321.721	2277.86
1.72000	321.635	2277.86
1.73000	321.688	2277.86
1.74000	321.668	2277.86
1.75000	321.595	2277.86
1.76000	321.597	2277.86
1.77000	321.594	2277.86
1.78000	321.606	2277.86
1.79000	321.528	2277.86
1.80000	321.517	2277.86
1.81000	321.503	2277.86
1.82000	321.489	2277.86
1.83000	321.506	2277.86
1.84000	321.511	2277.86
1.85000	321.515	2277.86
1.86000	321.475	2277.86
1.87000	321.467	2277.86
1.88000	321.432	2277.86
1.89000	321.432	2277.86
1.90000	321.394	2277.86
1.91000	321.386	2277.86
1.92000	321.420	2277.86
1.93000	321.400	2277.86
1.94000	321.382	2277.86
1.95000	321.324	2277.86
1.96000	321.361	2277.86
1.97000	321.345	2277.86
1.98000	321.351	2277.86
1.99000	321.307	2277.86
2.00000	321.269	2277.86
2.01000	321.315	2277.86
2.02000	321.253	2277.86
2.03000	321.249	2277.86
2.04000	321.201	2277.86
2.05000	321.220	2277.86
2.06000	321.221	2277.86
2.07000	321.186	2277.86
2.08000	321.206	2277.86
2.09000	321.209	2277.86
2.10000	321.176	2277.86
2.11000	321.166	2277.86
2.12000	321.182	2277.86
2.13000	321.167	2277.86
2.14000	321.149	2277.86
2.15000	321.133	2277.86
2.16000	321.082	2277.86
2.17000	321.052	2277.86
2.18000	321.072	2277.86
2.19000	321.028	2277.86
2.20000	321.090	2277.86
2.21000	321.035	2277.86
2.22000	321.006	2277.86
2.23000	321.057	2277.86
2.24000	321.005	2277.86
2.25000	321.015	2277.86
2.26000	321.018	2277.86
2.27000	320.969	2277.86
2.28000	320.947	2277.86
2.29000	320.935	2277.86
2.30000	320.956	2277.86
2.31000	320.958	2277.86
2.32000	320.936	2277.86
2.33000	320.912	2277.86
2.34000	320.864	2277.86
2.35000	320.856	2277.86
2.36000	320.896	2277.86
2.37000	320.867	2277.86
2.38000	320.834	2277.86
2.39000	320.871	2277.86
2.40000	320.869	2277.86
2.41000	320.801	2277.86
2.42000	320.812	2277.86
2.43000	320.784	2277.86
2.44000	320.777	2277.86
2.45000	320.785	2277.86
2.46000	320.816	2277.86
2.47000	320.776	2277.86
2.48000	320.765	2277.86
2.49000	320.759	2277.86
2.50000	320.738	2277.86
2.51000	320.725	2277.86
2.52000	320.757	2277.86
2.53000	320.722	2277.86
2.54000	320.740	2277.86
2.55000	320.724	2277.86
2.56000	320.667	2277.86
2.57000	320.708	2277.86
2.58000	320.627	2277.86
2.59000	320.645	2277.86
2.60000	320.681	2277.86
2.61000	320.635	2277.86
2.62000	320.632	2277.86
2.63000	320.607	2277.86
2.64000	320.582	2277.86
2.65000	320.615	2277.86
2.66000	320.556	2277.86
2.67000	320.575	2277.86
2.68000	320.565	2277.86
2.69000	320.551	2277.86
2.70000	320.525	2277.86
2.71000	320.544	2277.86
2.72000	320.530	2277.86
2.73000	320.568	2277.86
2.74000	320.509	2277.86
2.75000	320.503	2277.86
2.76000	320.526	2277.86
2.77000	320.514	2277.86
2.78000	320.451	2277.86
2.79000	320.510	2277.86
2.80000	320.450	2277.86
2.81000	320.439	2277.86
2.82000	320.460	2277.86
2.83000	320.468	2277.86
2.84000	320.413	2277.86
2.85000	320.425	2277.86
2.86000	320.439	2277.86
2.87000	320.421	2277.86
2.88000	320.425	2277.86
2.89000	320.388	2277.86
2.90000	320.369	2277.86
2.91000	320.392	2277.86
2.92000	320.403	2277.86
2.93000	320.332	2277.86
2.94000	320.362	2277.86
2.95000	320.349	2277.86
2.96000	320.370	2277.86
2.97000	320.294	2277.86
2.98000	320.282	2277.86
2.99000	320.275	2277.86
3.00000	320.326	2277.86
3.01000	320.295	2277.86
3.02000	320.279	2277.86
3.03000	320.299	2277.86
3.04000	320.281	2277.86
3.05000	320.285	2277.86
3.06000	320.272	2277.86
3.07000	320.284	2277.86
3.08000	320.202	2277.86
3.09000	320.211	2277.86
3.10000	320.220	2277.86
3.11000	320.207	2277.86
3.12000	320.175	2277.86
3.13000	320.194	2277.86
3.14000	320.155	2277.86
3.15000	320.168	2277.86
3.16000	320.149	2277.86
3.17000	320.174	2277.86
3.18000	320.152	2277.86
3.19000	320.141	2277.86
3.20000	320.124	2277.86
3.21000	320.177	2277.86
3.22000	320.171	2277.86
3.23000	320.091	2277.86
3.24000	320.138	2277.86
3.25000	320.091	2277.86
3.26000	320.099	2277.86
3.27000	320.074	2277.86
3.28000	320.054	2277.86
3.29000	320.118	2277.86
3.30000	320.082	2277.86
3.31000	320.066	2277.86
3.32000	320.081	2277.86
3.33000	320.057	2277.86
3.34000	320.049	2277.86
3.35000	320.025	2277.86
3.36000	320.041	2277.86
3.37000	320.027	2277.86
3.38000	320.032	2277.86
3.39000	320.003	2277.86
3.40000	320.004	2277.86
3.41000	319.987	2277.86
3.42000	320.019	2277.86
3.43000	320.016	2277.86
3.44000	319.967	2277.86
3.45000	319.939	2277.86
3.46000	319.986	2277.86
3.47000	319.970	2277.86
3.48000	319.920	2277.86
3.49000	319.936	2277.86
3.50000	319.974	2277.86
3.51000	319.911	2277.86
3.52000	319.915	2277.86
3.53000	319.938	2277.86
3.54000	319.888	2277.86
3.55000	319.935	2277.86
3.56000	319.859	2277.86
3.57000	319.911	2277.86
3.58000	319.918	2277.86
3.59000	319.868	2277.86
3.60000	319.851	2277.86
3.61000	319.832	2277.86
3.62000	319.840	2277.86
3.63000	319.890	2277.86
3.64000	319.838	2277.86
3.65000	319.810	2277.86
3.66000	319.833	2277.86
3.67000	319.808	2277.86
3.68000	319.793	2277.86
3.69000	319.840	2277.86
3.70000	319.805	2277.86
3.71000	319.774	2277.86
3.72000	319.757	2277.86
3.73000	319.809	2277.86
3.74000	319.784	2277.86
3.75000	319.801	2277.86
3.76000	319.754	2277.86
3.77000	319.726	2277.86
3.78000	319.719	2277.86
3.79000	319.774	2277.86
3.80000	319.706	2277.86
3.81000	319.771	2277.86
3.82000	319.725	2277.86
3.83000	319.712	2277.86
3.84000	319.694	2277.86
3.85000	319.743	2277.86
3.86000	319.696	2277.86
3.87000	319.713	2277.86
3.88000	319.721	2277.86
3.89000	319.727	2277.86
3.90000	319.701	2277.86
3.91000	319.693	2277.86
3.92000	319.642	2277.86
3.93000	319.633	2277.86
3.94000	319.685	2277.86
3.95000	319.683	2277.86
3.96000	319.629	2277.86
3.97000	319.620	2277.86
3.98000	319.672	2277.86
3.99000	319.606	2277.86
4.00000	319.584	2277.86
4.01000	319.586	2277.86
4.02000	319.609	2277.86
4.03000	319.620	2277.86
4.04000	319.628	2277.86
4.05000	319.579	2277.86
4.06000	319.580	2277.86
4.07000	319.618	2277.86
4.08000	319.610	2277.86
4.09000	319.579	2277.86
4.10000	319.604	2277.86
4.11000	319.555	2277.86
4.12000	319.591	2277.86
4.13000	319.513	2277.86
4.14000	319.508	2277.86
4.15000	319.560	2277.86
4.16000	319.500	2277.86
4.17000	319.563	2277.86
4.18000	319.537	2277.86
4.19000	319.526	2277.86
4.20000	319.504	2277.86
4.21000	319.484	2277.86
4.22000	319.531	2277.86
4.23000	319.460	2277.86
4.24000	319.452	2277.86
4.25000	319.453	2277.86
4.26000	319.509	2277.86
4.27000	319.457	2277.86
4.28000	319.430	2277.86
4.29000	319.490	2277.86
4.30000	319.491	2277.86
4.31000	319.412	2277.86
4.32000	319.446	2277.86
4.33000	319.419	2277.86
4.34000	319.469	2277.86
4.35000	319.400	2277.86
4.36000	319.409	2277.86
4.37000	319.450	2277.86
4.38000	319.431	2277.86
4.39000	319.399	2277.86
4.40000	319.431	2277.86
4.41000	319.417	2277.86
4.42000	319.415	2277.86
4.43000	319.358	2277.86
4.44000	319.363	2277.86
4.45000	319.408	2277.86
4.46000	319.391	2277.86
4.47000	319.344	2277.86
4.48000	319.356	2277.86
4.49000	319.337	2277.86
4.50000	319.356	2277.86
4.51000	319.312	2277.86
4.52000	319.331	2277.86
4.53000	319.304	2277.86
4.54000	319.296	2277.86
4.55000	319.359	2277.86
4.56000	319.289	2277.86
4.57000	319.277	2277.86
4.58000	319.287	2277.86
4.59000	319.295	2277.86
4.60000	319.319	2277.86
4.61000	319.272	2277.86
4.62000	319.259	2277.86
4.63000	319.250	2277.86
4.64000	319.312	2277.86
4.65000	319.308	2277.86
4.66000	319.249	2277.86
4.67000	319.287	2277.86
4.68000	319.234	2277.86
4.69000	319.268	2277.86
4.70000	319.248	2277.86
4.71000	319.266	2277.86
4.72000	319.258	2277.86
4.73000	319.211	2277.86
4.74000	319.249	2277.86
4.75000	319.226	2277.86
4.76000	319.230	2277.86
4.77000	319.239	2277.86
4.78000	319.242	2277.86
4.79000	319.225	2277.86
4.80000	319.187	2277.86
4.81000	319.221	2277.86
4.82000	319.181	2277.86
4.83000	319.157	2277.86
4.84000	319.188	2277.86
4.85000	319.162	2277.86
4.86000	319.167	2277.86
4.87000	319.129	2277.86
4.88000	319.146	2277.86
4.89000	319.142	2277.86
4.90000	319.157	2277.86
4.91000	319.115	2277.86
4.92000	319.159	2277.86
4.93000	319.154	2277.86
4.94000	319.147	2277.86
4.95000	319.099	2277.86
4.96000	319.099	2277.86
4.97000	319.114	2277.86
4.98000	319.140	2277.86
4.99000	319.126	2277.86
5.00000	319.100	2277.86
5.01000	319.136	2277.86
5.02000	319.061	2277.86
5.03000	319.056	2277.86
5.04000	319.112	2277.86
5.05000	319.065	2277.86
5.06000	319.047	2277.86
5.07000	319.110	2277.86
5.08000	319.028	2277.86
5.09000	319.037	2277.86
5.10000	319.055	2277.86
5.11000	319.080	2277.86
5.12000	319.061	2277.86
5.13000	319.022	2277.86
5.14000	319.041	2277.86
5.15000	319.064	2277.86
5.16000	319.004	2277.86
5.17000	319.043	2277.86
5.18000	319.036	2277.86
5.19000	319.022	2277.86
5.20000	318.995	2277.86
5.21000	318.980	2277.86
5.22000	319.022	2277.86
5.23000	318.985	2277.86
5.24000	318.993	2277.86
5.25000	319.015	2277.86
5.26000	318.969	2277.86
5.27000	318.970	2277.86
5.28000	318.949	2277.86
5.29000	318.990	2277.86
5.30000	318.933	2277.86
5.31000	318.994	2277.86
5.32000	318.949	2277.86
5.33000	318.925	2277.86
5.34000	318.946	2277.86
5.35000	318.959	2277.86
5.36000	318.921	2277.86
5.37000	318.977	2277.86
5.38000	318.910	2277.86
5.39000	318.957	2277.86
5.40000	318.930	2277.86
5.41000	318.930	2277.86
5.42000	318.945	2277.86
5.43000	318.895	2277.86
5.44000	318.871	2277.86
5.45000	318.921	2277.86
5.46000	318.890	2277.86
5.47000	318.867	2277.86
5.48000	318.891	2277.86
5.49000	318.866	2277.86
5.50000	318.921	2277.86
5.51000	318.846	2277.86
5.52000	318.875	2277.86
5.53000	318.853	2277.86
5.54000	318.865	2277.86
5.55000	318.889	2277.86
5.56000	318.889	2277.86
5.57000	318.829	2277.86
5.58000	318.822	2277.86
5.59000	318.828	2277.86
5.60000	318.822	2277.86
5.61000	318.824	2277.86
5.62000	318.823	2277.86
5.63000	318.803	2277.86
5.64000	318.822	2277.86
5.65000	318.841	2277.86
5.66000	318.781	2277.86
5.67000	318.798	2277.86
5.68000	318.832	2277.86
5.69000	318.837	2277.86
5.70000	318.784	2277.86
5.71000	318.785	2277.86
5.72000	318.817	2277.86
5.73000	318.816	2277.86
5.74000	318.751	2277.86
5.75000	318.770	2277.86
5.76000	318.810	2277.86
5.77000	318.750	2277.86
5.78000	318.765	2277.86
5.79000	318.792	2277.86
5.80000	318.743	2277.86
5.81000	318.725	2277.86
5.82000	318.721	2277.86
5.83000	318.758	2277.86
5.84000	318.725	2277.86
5.85000	318.719	2277.86
5.86000	318.753	2277.86
5.87000	318.720	2277.86
5.88000	318.697	2277.86
5.89000	318.740	2277.86
5.90000	318.686	2277.86
5.91000	318.750	2277.86
5.92000	318.746	2277.86
5.93000	318.716	2277.86
5.94000	318.687	2277.86
5.95000	318.695	2277.86
5.96000	318.707	2277.86
5.97000	318.704	2277.86
5.98000	318.725	2277.86
5.99000	318.666	2277.86
6.00000	318.657	2277.86
6.01000	318.666	2277.86
6.02000	318.698	2277.86
6.03000	318.687	2277.86
6.04000	318.670	2277.86
6.05000	318.687	2277.86
6.06000	318.674	2277.86
6.07000	318.680	2277.86
6.08000	318.655	2277.86
6.09000	318.636	2277.86
6.10000	318.625	2277.86
6.11000	318.660	2277.86
6.12000	318.637	2277.86
6.13000	318.644	2277.86
6.14000	318.616	2277.86
6.15000	318.630	2277.86
6.16000	318.628	2277.86
6.17000	318.586	2277.86
6.18000	318.595	2277.86
6.19000	318.609	2277.86
6.20000	318.611	2277.86
6.21000	318.587	2277.86
6.22000	318.583	2277.86
6.23000	318.604	2277.86
6.24000	318.567	2277.86
6.25000	318.576	2277.86
6.26000	318.567	2277.86
6.27000	318.567	2277.86
6.28000	318.610	2277.86
6.29000	318.583	2277.86
6.30000	318.582	2277.86
6.31000	318.532	2277.86
6.32000	318.589	2277.86
6.33000	318.541	2277.86
6.34000	318.522	2277.86
6.35000	318.587	2277.86
6.36000	318.573	2277.86
6.37000	318.548	2277.86
6.38000	318.556	2277.86
6.39000	318.549	2277.86
6.40000	318.565	2277.86
6.41000	318.517	2277.86
6.42000	318.510	2277.86
6.43000	318.523	2277.86
6.44000	318.513	2277.86
6.45000	318.500	2277.86
6.46000	318.511	2277.86
6.47000	318.525	2277.86
6.48000	318.488	2277.86
6.49000	318.516	2277.86
6.50000	318.464	2277.86
6.51000	318.514	2277.86
6.52000	318.525	2277.86
6.53000	318.461	2277.86
6.54000	318.498	2277.86
6.55000	318.453	2277.86
6.56000	318.517	2277.86
6.57000	318.451	2277.86
6.58000	318.504	2277.86
6.59000	318.468	2277.86
6.60000	318.485	2277.86
6.61000	318.484	2277.86
6.62000	318.438	2277.86
6.63000	318.477	2277.86
6.64000	318.484	2277.86
6.65000	318.430	2277.86
6.66000	318.450	2277.86
6.67000	318.401	2277.86
6.68000	318.473	2277.86
6.69000	318.415	2277.86
6.70000	318.445	2277.86
6.71000	318.417	2277.86
6.72000	318.444	2277.86
6.73000	318.384	2277.86
6.74000	318.385	2277.86
6.75000	318.426	2277.86
6.76000	318.413	2277.86
6.77000	318.424	2277.86
6.78000	318.434	2277.86
6.79000	318.381	2277.86
6.80000	318.434	2277.86
6.81000	318.383	2277.86
6.82000	318.355	2277.86
6.83000	318.389	2277.86
6.84000	318.357	2277.86
6.85000	318.384	2277.86
6.86000	318.378	2277.86
6.87000	318.392	2277.86
6.88000	318.410	2277.86
6.89000	318.356	2277.86
6.90000	318.384	2277.86
6.91000	318.358	2277.86
6.92000	318.383	2277.86
6.93000	318.342	2277.86
6.94000	318.340	2277.86
6.95000	318.372	2277.86
6.96000	318.343	2277.86
6.97000	318.352	2277.86
6.98000	318.357	2277.86
6.99000	318.359	2277.86
7.00000	318.339	2277.86
7.01000	318.318	2277.86
7.02000	318.350	2277.86
7.03000	318.353	2277.86
7.04000	318.334	2277.86
7.05000	318.281	2277.86
7.06000	318.297	2277.86
7.07000	318.327	2277.86
7.08000	318.323	2277.86
7.09000	318.319	2277.86
7.10000	318.294	2277.86
7.11000	318.327	2277.86
7.12000	318.255	2277.86
7.13000	318.274	2277.86
7.14000	318.264	2277.86
7.15000	318.260	2277.86
7.16000	318.289	2277.86
7.17000	318.313	2277.86
7.18000	318.295	2277.86
7.19000	318.307	2277.86
7.20000	318.280	2277.86
7.21000	318.283	2277.86
7.22000	318.256	2277.86
7.23000	318.271	2277.86
7.24000	318.221	2277.86
7.25000	318.267	2277.86
7.26000	318.220	2277.86
7.27000	318.283	2277.86
7.28000	318.225	2277.86
7.29000	318.221	2277.86
7.30000	318.203	2277.86
7.31000	318.203	2277.86
7.32000	318.243	2277.86
7.33000	318.220	2277.86
7.34000	318.241	2277.86
7.35000	318.223	2277.86
7.36000	318.184	2277.86
7.37000	318.224	2277.86
7.38000	318.216	2277.86
7.39000	318.175	2277.86
7.40000	318.170	2277.86
7.41000	318.179	2277.86
7.42000	318.203	2277.86
7.43000	318.204	2277.86
7.44000	318.205	2277.86
7.45000	318.168	2277.86
7.46000	318.192	2277.86
7.47000	318.145	2277.86
7.48000	318.204	2277.86
7.49000	318.136	2277.86
7.50000	318.200	2277.86
7.51000	318.200	2277.86
7.52000	318.147	2277.86
7.53000	318.194	2277.86
7.54000	318.169	2277.86
7.55000	318.155	2277.86
7.56000	318.179	2277.86
7.57000	318.140	2277.86
7.58000	318.131	2277.86
7.59000	318.149	2277.86
7.60000	318.177	2277.86
7.61000	318.163	2277.86
7.62000	318.109	2277.86
7.63000	318.147	2277.86
7.64000	318.119	2277.86
7.65000	318.095	2277.86
7.66000	318.134	2277.86
7.67000	318.161	2277.86
7.68000	318.083	2277.86
7.69000	318.122	2277.86
7.70000	318.112	2277.86
7.71000	318.074	2277.86
7.72000	318.145	2277.86
7.73000	318.093	2277.86
7.74000	318.075	2277.86
7.75000	318.126	2277.86
7.76000	318.119	2277.86
7.77000	318.097	2277.86
7.78000	318.062	2277.86
7.79000	318.055	2277.86
7.80000	318.086	2277.86
7.81000	318.074	2277.86
7.82000	318.089	2277.86
7.83000	318.101	2277.86
7.84000	318.092	2277.86
7.85000	318.104	2277.86
7.86000	318.096	2277.86
7.87000	318.028	2277.86
7.88000	318.058	2277.86
7.89000	318.095	2277.86
7.90000	318.089	2277.86
7.91000	318.020	2277.86
7.92000	318.063	2277.86
7.93000	318.036	2277.86
7.94000	318.038	2277.86
7.95000	318.079	2277.86
7.96000	318.005	2277.86
7.97000	318.010	2277.86
7.98000	318.004	2277.86
7.99000	318.017	2277.86
8.00000	318.024	2277.86
8.01000	318.015	2277.86
8.02000	318.040	2277.86
8.03000	318.038	2277.86
8.04000	317.979	2277.86
8.05000	318.001	2277.86
8.06000	318.028	2277.86
8.07000	318.001	2277.86
8.08000	317.976	2277.86
8.09000	317.986	2277.86
8.10000	318.037	2277.86
8.11000	317.994	2277.86
8.12000	318.026	2277.86
8.13000	317.961	2277.86
8.14000	318.000	2277.86
8.15000	317.997	2277.86
8.16000	318.018	2277.86
8.17000	318.000	2277.86
8.18000	318.014	2277.86
8.19000	317.981	2277.86
8.20000	318.002	2277.86
8.21000	317.959	2277.86
8.22000	317.992	2277.86
8.23000	317.978	2277.86
8.24000	317.974	2277.86
8.25000	317.990	2277.86
8.26000	317.957	2277.86
8.27000	317.958	2277.86
8.28000	317.960	2277.86
8.29000	317.965	2277.86
8.30000	317.951	2277.86
8.31000	317.912	2277.86
8.32000	317.902	2277.86
8.33000	317.919	2277.86
8.34000	317.897	2277.86
8.35000	317.916	2277.86
8.36000	317.908	2277.86
8.37000	317.936	2277.86
8.38000	317.902	2277.86
8.39000	317.927	2277.86
8.40000	317.895	2277.86
8.41000	317.892	2277.86
8.42000	317.887	2277.86
8.43000	317.876	2277.86
8.44000	317.892	2277.86
8.45000	317.882	2277.86
8.46000	317.933	2277.86
8.47000	317.904	2277.86
8.48000	317.892	2277.86
8.49000	317.923	2277.86
8.50000	317.901	2277.86
8.51000	317.858	2277.86
8.52000	317.856	2277.86
8.53000	317.891	2277.86
8.54000	317.862	2277.86
8.55000	317.901	2277.86
8.56000	317.902	2277.86
8.57000	317.830	2277.86
8.58000	317.835	2277.86
8.59000	317.896	2277.86
8.60000	317.827	2277.86
8.61000	317.892	2277.86
8.62000	317.876	2277.86
8.63000	317.839	2277.86
8.64000	317.834	2277.86
8.65000	317.820	2277.86
8.66000	317.824	2277.86
8.67000	317.867	2277.86
8.68000	317.870	2277.86
8.69000	317.864	2277.86
8.70000	317.818	2277.86
8.71000	317.798	2277.86
8.72000	317.820	2277.86
8.73000	317.844	2277.86
8.74000	317.860	2277.86
8.75000	317.852	2277.86
8.76000	317.820	2277.86
8.77000	317.857	2277.86
8.78000	317.851	2277.86
8.79000	317.793	2277.86
8.80000	317.822	2277.86
8.81000	317.805	2277.86
8.82000	317.818	2277.86
8.83000	317.817	2277.86
8.84000	317.811	2277.86
8.85000	317.824	2277.86
8.86000	317.762	2277.86
8.87000	317.775	2277.86
8.88000	317.820	2277.86
8.89000	317.810	2277.86
8.90000	317.803	2277.86
8.91000	317.759	2277.86
8.92000	317.789	2277.86
8.93000	317.737	2277.86
8.94000	317.803	2277.86
8.95000	317.746	2277.86
8.96000	317.760	2277.86
8.97000	317.755	2277.86
8.98000	317.801	2277.86
8.99000	317.726	2277.86
9.00000	317.746	2277.86
9.01000	317.762	2277.86
9.02000	317.783	2277.86
9.03000	317.776	2277.86
9.04000	317.756	2277.86
9.05000	317.765	2277.86
9.06000	317.731	2277.86
9.07000	317.741	2277.86
9.08000	317.724	2277.86
9.09000	317.757	2277.86
9.10000	317.760	2277.86
9.11000	317.747	2277.86
9.12000	317.740	2277.86
9.13000	317.713	2277.86
9.14000	317.747	2277.86
9.15000	317.686	2277.86
9.16000	317.758	2277.86
9.17000	317.701	2277.86
9.18000	317.718	2277.86
9.19000	317.702	2277.86
9.20000	317.686	2277.86
9.21000	317.679	2277.86
9.22000	317.674	2277.86
9.23000	317.723	2277.86
9.24000	317.735	2277.86
9.25000	317.697	2277.86
9.26000	317.720	2277.86
9.27000	317.690	2277.86
9.28000	317.683	2277.86
9.29000	317.658	2277.86
9.30000	317.653	2277.86
9.31000	317.716	2277.86
9.32000	317.677	2277.86
9.33000	317.702	2277.86
9.34000	317.682	2277.86
9.35000	317.660	2277.86
9.36000	317.692	2277.86
9.37000	317.628	2277.86
9.38000	317.673	2277.86
9.39000	317.678	2277.86
9.40000	317.624	2277.86
9.41000	317.625	2277.86
9.42000	317.627	2277.86
9.43000	317.640	2277.86
9.44000	317.639	2277.86
9.45000	317.682	2277.86
9.46000	317.674	2277.86
9.47000	317.608	2277.86
9.48000	317.610	2277.86
9.49000	317.639	2277.86
9.50000	317.639	2277.86
9.51000	317.654	2277.86
9.52000	317.600	2277.86
9.53000	317.639	2277.86
9.54000	317.666	2277.86
9.55000	317.638	2277.86
9.56000	317.654	2277.86
9.57000	317.582	2277.86
9.58000	317.656	2277.86
9.59000	317.603	2277.86
9.60000	317.588	2277.86
9.61000	317.592	2277.86
9.62000	317.608	2277.86
9.63000	317.577	2277.86
9.64000	317.590	2277.86
9.65000	317.606	2277.86
9.66000	317.607	2277.86
9.67000	317.598	2277.86
9.68000	317.598	2277.86
9.69000	317.622	2277.86
9.70000	317.625	2277.86
9.71000	317.548	2277.86
9.72000	317.560	2277.86
9.73000	317.597	2277.86
9.74000	317.544	2277.86
9.75000	317.540	2277.86
9.76000	317.576	2277.86
9.77000	317.564	2277.86
9.78000	317.589	2277.86
9.79000	317.555	2277.86
9.80000	317.546	2277.86
9.81000	317.527	2277.86
9.82000	317.555	2277.86
9.83000	317.558	2277.86
9.84000	317.562	2277.86
9.85000	317.542	2277.86
9.86000	317.518	2277.86
9.87000	317.587	2277.86
9.88000	317.558	2277.86
9.89000	317.534	2277.86
9.90000	317.522	2277.86
9.91000	317.530	2277.86
9.92000	317.521	2277.86
9.93000	317.514	2277.86
9.94000	317.495	2277.86
9.95000	317.518	2277.86
9.96000	317.512	2277.86
9.97000	317.489	2277.86
9.98000	317.529	2277.86
9.99000	317.532	2277.86
10.00000	317.507	2277.86
10.0100	317.506	2277.86
10.0200	317.526	2277.86
10.0300	317.550	2277.86
