time	pressure	rate
2.78000	343.838	559.975
2.79000	343.771	559.975
2.80000	343.766	559.975
2.81000	343.765	559.975
2.82000	343.780	559.975
2.83000	343.802	559.975
2.84000	343.768	559.975
2.85000	343.782	559.975
2.86000	343.806	559.975
2.87000	343.789	559.975
2.88000	343.764	559.975
2.89000	343.784	559.975
2.90000	343.764	559.975
2.91000	343.750	559.975
2.92000	343.792	559.975
2.93000	343.762	559.975
2.94000	343.736	559.975
2.95000	343.782	559.975
2.96000	343.760	559.975
2.97000	343.745	559.975
2.98000	343.778	559.975
2.99000	343.742	559.975
3.00000	343.743	559.975
3.01000	343.726	559.975
3.02000	343.777	559.975
3.03000	343.759	559.975
3.04000	343.783	559.975
3.05000	343.784	559.975
3.06000	343.783	559.975
3.07000	343.738	559.975
3.08000	343.727	559.975
3.09000	343.715	559.975
3.10000	343.735	559.975
3.11000	343.776	559.975
3.12000	343.735	559.975
3.13000	343.744	559.975
3.14000	343.755	559.975
3.15000	343.708	559.975
3.16000	343.746	559.975
3.17000	343.744	559.975
3.18000	343.758	559.975
3.19000	343.709	559.975
3.20000	343.745	559.975
3.21000	343.722	559.975
3.22000	343.713	559.975
3.23000	343.697	559.975
3.24000	343.751	559.975
3.25000	343.708	559.975
3.26000	343.713	559.975
3.27000	343.684	559.975
3.28000	343.687	559.975
3.29000	343.668	559.975
3.30000	343.726	559.975
3.31000	343.733	559.975
3.32000	343.666	559.975
3.33000	343.711	559.975
3.34000	343.657	559.975
3.35000	343.711	559.975
3.36000	343.712	559.975
3.37000	343.717	559.975
3.38000	343.724	559.975
3.39000	343.675	559.975
3.40000	343.706	559.975
3.41000	343.677	559.975
3.42000	343.714	559.975
3.43000	343.650	559.975
3.44000	343.703	559.975
3.45000	343.644	559.975
3.46000	343.680	559.975
3.47000	343.696	559.975
3.48000	343.701	559.975
3.49000	343.696	559.975
3.50000	343.681	559.975
3.51000	343.671	559.975
3.52000	343.674	559.975
3.53000	343.697	559.975
3.54000	343.685	559.975
3.55000	343.672	559.975
3.56000	343.669	559.975
3.57000	343.657	559.975
3.58000	343.646	559.975
3.59000	343.677	559.975
3.60000	343.643	559.975
3.61000	343.673	559.975
3.62000	343.667	559.975
3.63000	343.608	559.975
3.64000	343.646	559.975
3.65000	343.613	559.975
3.66000	343.618	559.975
3.67000	343.622	559.975
3.68000	343.644	559.975
3.69000	343.608	559.975
3.70000	343.650	559.975
3.71000	343.605	559.975
3.72000	343.638	559.975
3.73000	343.594	559.975
3.74000	343.604	559.975
3.75000	343.600	559.975
3.76000	343.632	559.975
3.77000	343.597	559.975
3.78000	343.649	559.975
3.79000	343.586	559.975
3.80000	343.627	559.975
3.81000	343.591	559.975
3.82000	343.654	559.975
3.83000	343.615	559.975
3.84000	343.585	559.975
3.85000	343.624	559.975
3.86000	343.630	559.975
3.87000	343.601	559.975
3.88000	343.626	559.975
3.89000	343.632	559.975
3.90000	343.643	559.975
3.91000	343.615	559.975
3.92000	343.593	559.975
3.93000	343.635	559.975
3.94000	343.590	559.975
3.95000	343.579	559.975
3.96000	343.625	559.975
3.97000	343.624	559.975
3.98000	343.576	559.975
3.99000	343.605	559.975
4.00000	343.580	559.975
4.01000	343.555	559.975
4.02000	343.606	559.975
4.03000	343.566	559.975
4.04000	343.587	559.975
4.05000	343.609	559.975
4.06000	343.547	559.975
4.07000	343.612	559.975
4.08000	343.573	559.975
4.09000	343.543	559.975
4.10000	343.545	559.975
4.11000	343.581	559.975
4.12000	343.571	559.975
4.13000	343.543	559.975
4.14000	343.588	559.975
4.15000	343.585	559.975
4.16000	343.604	559.975
4.17000	343.541	559.975
4.18000	343.532	559.975
4.19000	343.553	559.975
4.20000	343.591	559.975
4.21000	343.579	559.975
4.22000	343.562	559.975
4.23000	343.539	559.975
4.24000	343.517	559.975
4.25000	343.553	559.975
4.26000	343.513	559.975
4.27000	343.519	559.975
4.28000	343.515	559.975
4.29000	343.542	559.975
4.30000	343.517	559.975
4.31000	343.553	559.975
4.32000	343.532	559.975
4.33000	343.537	559.975
4.34000	343.511	559.975
4.35000	343.577	559.975
4.36000	343.509	559.975
4.37000	343.549	559.975
4.38000	343.520	559.975
4.39000	343.537	559.975
4.40000	343.513	559.975
4.41000	343.540	559.975
4.42000	343.525	559.975
4.43000	343.546	559.975
4.44000	343.554	559.975
4.45000	343.511	559.975
4.46000	343.546	559.975
4.47000	343.486	559.975
4.48000	343.550	559.975
4.49000	343.528	559.975
4.50000	343.484	559.975
4.51000	343.500	559.975
4.52000	343.506	559.975
4.53000	343.526	559.975
4.54000	343.495	559.975
4.55000	343.509	559.975
4.56000	343.487	559.975
4.57000	343.549	559.975
4.58000	343.492	559.975
4.59000	343.527	559.975
4.60000	343.523	559.975
4.61000	343.485	559.975
4.62000	343.502	559.975
4.63000	343.465	559.975
4.64000	343.525	559.975
4.65000	343.496	559.975
4.66000	343.477	559.975
4.67000	343.483	559.975
4.68000	343.493	559.975
4.69000	343.486	559.975
4.70000	343.490	559.975
4.71000	343.489	559.975
4.72000	343.530	559.975
4.73000	343.451	559.975
4.74000	343.459	559.975
4.75000	343.490	559.975
4.76000	343.486	559.975
4.77000	343.455	559.975
4.78000	343.505	559.975
4.79000	343.488	559.975
4.80000	343.495	559.975
4.81000	343.470	559.975
4.82000	343.455	559.975
4.83000	343.476	559.975
4.84000	343.449	559.975
4.85000	343.505	559.975
4.86000	343.448	559.975
4.87000	343.451	559.975
4.88000	343.508	559.975
4.89000	343.467	559.975
4.90000	343.451	559.975
4.91000	343.441	559.975
4.92000	343.507	559.975
4.93000	343.496	559.975
4.94000	343.503	559.975
4.95000	343.440	559.975
4.96000	343.437	559.975
4.97000	343.497	559.975
4.98000	343.489	559.975
4.99000	343.427	559.975
5.00000	343.441	559.975
5.01000	343.491	559.975
5.02000	343.419	559.975
5.03000	343.442	559.975
5.04000	343.474	559.975
5.05000	343.422	559.975
5.06000	343.489	559.975
5.07000	343.485	559.975
5.08000	343.415	559.975
5.09000	343.418	559.975
5.10000	343.435	559.975
5.11000	343.462	559.975
5.12000	343.442	559.975
5.13000	343.452	559.975
5.14000	343.446	559.975
5.15000	343.416	559.975
5.16000	343.467	559.975
5.17000	343.469	559.975
5.18000	343.416	559.975
5.19000	343.471	559.975
5.20000	343.437	559.975
5.21000	343.433	559.975
5.22000	343.431	559.975
5.23000	343.405	559.975
5.24000	343.458	559.975
5.25000	343.458	559.975
5.26000	343.406	559.975
5.27000	343.441	559.975
5.28000	343.399	559.975
5.29000	343.407	559.975
5.30000	343.402	559.975
5.31000	343.459	559.975
5.32000	343.388	559.975
5.33000	343.398	559.975
5.34000	343.419	559.975
5.35000	343.396	559.975
5.36000	343.450	559.975
5.37000	343.400	559.975
5.38000	343.390	559.975
5.39000	343.424	559.975
5.40000	343.436	559.975
5.41000	343.446	559.975
5.42000	343.375	559.975
5.43000	343.382	559.975
5.44000	343.409	559.975
5.45000	343.443	559.975
5.46000	343.410	559.975
5.47000	343.401	559.975
5.48000	343.420	559.975
5.49000	343.375	559.975
5.50000	343.390	559.975
5.51000	343.379	559.975
5.52000	343.384	559.975
5.53000	343.376	559.975
5.54000	343.421	559.975
5.55000	343.382	559.975
5.56000	343.422	559.975
5.57000	343.419	559.975
5.58000	343.408	559.975
5.59000	343.374	559.975
5.60000	343.393	559.975
5.61000	343.376	559.975
5.62000	343.427	559.975
5.63000	343.368	559.975
5.64000	343.421	559.975
5.65000	343.367	559.975
5.66000	343.358	559.975
5.67000	343.371	559.975
5.68000	343.414	559.975
5.69000	343.376	559.975
5.70000	343.371	559.975
5.71000	343.343	559.975
5.72000	343.380	559.975
5.73000	343.347	559.975
5.74000	343.361	559.975
5.75000	343.404	559.975
5.76000	343.344	559.975
5.77000	343.373	559.975
5.78000	343.411	559.975
5.79000	343.413	559.975
5.80000	343.382	559.975
5.81000	343.342	559.975
5.82000	343.352	559.975
5.83000	343.407	559.975
5.84000	343.392	559.975
5.85000	343.348	559.975
5.86000	343.367	559.975
5.87000	343.402	559.975
5.88000	343.333	559.975
5.89000	343.348	559.975
5.90000	343.380	559.975
5.91000	343.326	559.975
5.92000	343.334	559.975
5.93000	343.356	559.975
5.94000	343.326	559.975
5.95000	343.328	559.975
5.96000	343.359	559.975
5.97000	343.397	559.975
5.98000	343.332	559.975
5.99000	343.331	559.975
6.00000	343.334	559.975
6.01000	343.383	559.975
6.02000	343.350	559.975
6.03000	343.340	559.975
6.04000	343.371	559.975
6.05000	343.332	559.975
6.06000	343.340	559.975
6.07000	343.308	559.975
6.08000	343.369	559.975
6.09000	343.376	559.975
6.10000	343.310	559.975
6.11000	343.336	559.975
6.12000	343.320	559.975
6.13000	343.330	559.975
6.14000	343.357	559.975
6.15000	343.330	559.975
6.16000	343.354	559.975
6.17000	343.363	559.975
6.18000	343.323	559.975
6.19000	343.313	559.975
6.20000	343.342	559.975
6.21000	343.297	559.975
6.22000	343.344	559.975
6.23000	343.327	559.975
6.24000	343.312	559.975
6.25000	343.341	559.975
6.26000	343.292	559.975
6.27000	343.335	559.975
6.28000	343.315	559.975
6.29000	343.330	559.975
6.30000	343.354	559.975
6.31000	343.341	559.975
6.32000	343.351	559.975
6.33000	343.336	559.975
6.34000	343.361	559.975
6.35000	343.338	559.975
6.36000	343.343	559.975
6.37000	343.295	559.975
6.38000	343.330	559.975
6.39000	343.295	559.975
6.40000	343.299	559.975
6.41000	343.308	559.975
6.42000	343.316	559.975
6.43000	343.276	559.975
6.44000	343.330	559.975
6.45000	343.304	559.975
6.46000	343.291	559.975
6.47000	343.345	559.975
6.48000	343.340	559.975
6.49000	343.319	559.975
6.50000	343.300	559.975
6.51000	343.269	559.975
6.52000	343.329	559.975
6.53000	343.321	559.975
6.54000	343.317	559.975
6.55000	343.271	559.975
6.56000	343.266	559.975
6.57000	343.291	559.975
6.58000	343.313	559.975
6.59000	343.286	559.975
6.60000	343.293	559.975
6.61000	343.332	559.975
6.62000	343.266	559.975
6.63000	343.331	559.975
6.64000	343.300	559.975
6.65000	343.273	559.975
6.66000	343.309	559.975
6.67000	343.320	559.975
6.68000	343.284	559.975
6.69000	343.290	559.975
6.70000	343.263	559.975
6.71000	343.270	559.975
6.72000	343.281	559.975
6.73000	343.309	559.975
6.74000	343.272	559.975
6.75000	343.323	559.975
6.76000	343.325	559.975
6.77000	343.311	559.975
6.78000	343.276	559.975
6.79000	343.271	559.975
6.80000	343.268	559.975
6.81000	343.313	559.975
6.82000	343.259	559.975
6.83000	343.243	559.975
6.84000	343.309	559.975
6.85000	343.317	559.975
6.86000	343.307	559.975
6.87000	343.313	559.975
6.88000	343.311	559.975
6.89000	343.283	559.975
6.90000	343.249	559.975
6.91000	343.303	559.975
6.92000	343.271	559.975
6.93000	343.251	559.975
6.94000	343.306	559.975
6.95000	343.250	559.975
6.96000	343.266	559.975
6.97000	343.276	559.975
6.98000	343.291	559.975
6.99000	343.252	559.975
7.00000	343.234	559.975
7.01000	343.296	559.975
7.02000	343.303	559.975
7.03000	343.238	559.975
7.04000	343.234	559.975
7.05000	343.239	559.975
7.06000	343.295	559.975
7.07000	343.230	559.975
7.08000	343.268	559.975
7.09000	343.239	559.975
7.10000	343.263	559.975
7.11000	343.272	559.975
7.12000	343.232	559.975
7.13000	343.249	559.975
7.14000	343.272	559.975
7.15000	343.275	559.975
7.16000	343.268	559.975
7.17000	343.265	559.975
7.18000	343.232	559.975
7.19000	343.230	559.975
7.20000	343.250	559.975
7.21000	343.281	559.975
7.22000	343.231	559.975
7.23000	343.248	559.975
7.24000	343.278	559.975
7.25000	343.256	559.975
7.26000	343.221	559.975
7.27000	343.234	559.975
7.28000	343.269	559.975
7.29000	343.226	559.975
7.30000	343.278	559.975
7.31000	343.244	559.975
7.32000	343.207	559.975
7.33000	343.216	559.975
7.34000	343.208	559.975
7.35000	343.230	559.975
7.36000	343.250	559.975
7.37000	343.242	559.975
7.38000	343.213	559.975
7.39000	343.211	559.975
7.40000	343.254	559.975
7.41000	343.220	559.975
7.42000	343.197	559.975
7.43000	343.212	559.975
7.44000	343.256	559.975
7.45000	343.231	559.975
7.46000	343.208	559.975
7.47000	343.224	559.975
7.48000	343.246	559.975
7.49000	343.226	559.975
7.50000	343.248	559.975
7.51000	343.224	559.975
7.52000	343.223	559.975
7.53000	343.210	559.975
7.54000	343.184	559.975
7.55000	343.208	559.975
7.56000	343.236	559.975
7.57000	343.201	559.975
7.58000	343.234	559.975
7.59000	343.197	559.975
7.60000	343.259	559.975
7.61000	343.211	559.975
7.62000	343.193	559.975
7.63000	343.226	559.975
7.64000	343.188	559.975
7.65000	343.190	559.975
7.66000	343.206	559.975
7.67000	343.216	559.975
7.68000	343.193	559.975
7.69000	343.184	559.975
7.70000	343.206	559.975
7.71000	343.222	559.975
7.72000	343.193	559.975
7.73000	343.229	559.975
7.74000	343.175	559.975
7.75000	343.219	559.975
7.76000	343.218	559.975
7.77000	343.245	559.975
7.78000	343.205	559.975
7.79000	343.173	559.975
7.80000	343.174	559.975
7.81000	343.186	559.975
7.82000	343.179	559.975
7.83000	343.197	559.975
7.84000	343.221	559.975
7.85000	343.198	559.975
7.86000	343.226	559.975
7.87000	343.171	559.975
7.88000	343.200	559.975
7.89000	343.182	559.975
7.90000	343.236	559.975
7.91000	343.159	559.975
7.92000	343.200	559.975
7.93000	343.197	559.975
7.94000	343.230	559.975
7.95000	343.193	559.975
7.96000	343.214	559.975
7.97000	343.207	559.975
7.98000	343.199	559.975
7.99000	343.192	559.975
8.00000	343.180	559.975
8.01000	343.214	559.975
8.02000	343.169	559.975
8.03000	343.203	559.975
8.04000	343.205	559.975
8.05000	343.161	559.975
8.06000	343.209	559.975
8.07000	343.201	559.975
8.08000	343.168	559.975
8.09000	343.161	559.975
8.10000	343.194	559.975
8.11000	343.186	559.975
8.12000	343.196	559.975
8.13000	343.212	559.975
8.14000	343.163	559.975
8.15000	343.154	559.975
8.16000	343.166	559.975
8.17000	343.174	559.975
8.18000	343.186	559.975
8.19000	343.187	559.975
8.20000	343.198	559.975
8.21000	343.215	559.975
8.22000	343.195	559.975
8.23000	343.160	559.975
8.24000	343.150	559.975
8.25000	343.195	559.975
8.26000	343.137	559.975
8.27000	343.200	559.975
8.28000	343.136	559.975
8.29000	343.174	559.975
8.30000	343.162	559.975
8.31000	343.173	559.975
8.32000	343.182	559.975
8.33000	343.204	559.975
8.34000	343.186	559.975
8.35000	343.157	559.975
8.36000	343.144	559.975
8.37000	343.155	559.975
8.38000	343.139	559.975
8.39000	343.173	559.975
8.40000	343.169	559.975
8.41000	343.130	559.975
8.42000	343.139	559.975
8.43000	343.153	559.975
8.44000	343.189	559.975
8.45000	343.133	559.975
8.46000	343.171	559.975
8.47000	343.124	559.975
8.48000	343.154	559.975
8.49000	343.190	559.975
8.50000	343.165	559.975
8.51000	343.129	559.975
8.52000	343.150	559.975
8.53000	343.161	559.975
8.54000	343.150	559.975
8.55000	343.185	559.975
8.56000	343.176	559.975
8.57000	343.179	559.975
8.58000	343.175	559.975
8.59000	343.128	559.975
8.60000	343.178	559.975
8.61000	343.162	559.975
8.62000	343.141	559.975
8.63000	343.120	559.975
8.64000	343.179	559.975
8.65000	343.146	559.975
8.66000	343.136	559.975
8.67000	343.148	559.975
8.68000	343.156	559.975
8.69000	343.114	559.975
8.70000	343.121	559.975
8.71000	343.167	559.975
8.72000	343.136	559.975
8.73000	343.108	559.975
8.74000	343.118	559.975
8.75000	343.102	559.975
8.76000	343.163	559.975
8.77000	343.101	559.975
8.78000	343.166	559.975
8.79000	343.158	559.975
8.80000	343.134	559.975
8.81000	343.102	559.975
8.82000	343.139	559.975
8.83000	343.095	559.975
8.84000	343.107	559.975
8.85000	343.124	559.975
8.86000	343.132	559.975
8.87000	343.159	559.975
8.88000	343.120	559.975
8.89000	343.165	559.975
8.90000	343.156	559.975
8.91000	343.156	559.975
8.92000	343.133	559.975
8.93000	343.165	559.975
8.94000	343.096	559.975
8.95000	343.093	559.975
8.96000	343.087	559.975
8.97000	343.158	559.975
8.98000	343.091	559.975
8.99000	343.142	559.975
9.00000	343.119	559.975
9.01000	343.101	559.975
9.02000	343.142	559.975
9.03000	343.082	559.975
9.04000	343.156	559.975
9.05000	343.091	559.975
9.06000	343.158	559.975
9.07000	343.126	559.975
9.08000	343.098	559.975
9.09000	343.112	559.975
9.10000	343.104	559.975
9.11000	343.087	559.975
9.12000	343.146	559.975
9.13000	343.128	559.975
9.14000	343.115	559.975
9.15000	343.081	559.975
9.16000	343.094	559.975
9.17000	343.128	559.975
9.18000	343.083	559.975
9.19000	343.111	559.975
9.20000	343.076	559.975
9.21000	343.130	559.975
9.22000	343.086	559.975
9.23000	343.131	559.975
9.24000	343.091	559.975
9.25000	343.098	559.975
9.26000	343.138	559.975
9.27000	343.097	559.975
9.28000	343.071	559.975
9.29000	343.078	559.975
9.30000	343.073	559.975
9.31000	343.091	559.975
9.32000	343.125	559.975
9.33000	343.104	559.975
9.34000	343.103	559.975
9.35000	343.078	559.975
9.36000	343.089	559.975
9.37000	343.118	559.975
9.38000	343.082	559.975
9.39000	343.062	559.975
9.40000	343.108	559.975
9.41000	343.082	559.975
9.42000	343.092	559.975
9.43000	343.088	559.975
9.44000	343.083	559.975
9.45000	343.127	559.975
9.46000	343.133	559.975
9.47000	343.069	559.975
9.48000	343.109	559.975
9.49000	343.121	559.975
9.50000	343.101	559.975
9.51000	343.092	559.975
9.52000	343.070	559.975
9.53000	343.094	559.975
9.54000	343.082	559.975
9.55000	343.116	559.975
9.56000	343.112	559.975
9.57000	343.120	559.975
9.58000	343.053	559.975
9.59000	343.080	559.975
9.60000	343.073	559.975
9.61000	343.107	559.975
9.62000	343.059	559.975
9.63000	343.085	559.975
9.64000	343.077	559.975
9.65000	343.110	559.975
9.66000	343.056	559.975
9.67000	343.098	559.975
9.68000	343.049	559.975
9.69000	343.111	559.975
9.70000	343.064	559.975
9.71000	343.045	559.975
9.72000	343.042	559.975
9.73000	343.092	559.975
9.74000	343.072	559.975
9.75000	343.039	559.975
9.76000	343.092	559.975
9.77000	343.083	559.975
9.78000	343.104	559.975
9.79000	343.103	559.975
9.80000	343.042	559.975
9.81000	343.053	559.975
9.82000	343.115	559.975
9.83000	343.095	559.975
9.84000	343.061	559.975
9.85000	343.043	559.975
9.86000	343.056	559.975
9.87000	343.083	559.975
9.88000	343.068	559.975
9.89000	343.073	559.975
9.90000	343.096	559.975
9.91000	343.089	559.975
9.92000	343.043	559.975
9.93000	343.089	559.975
9.94000	343.057	559.975
9.95000	343.039	559.975
9.96000	343.091	559.975
9.97000	343.032	559.975
9.98000	343.045	559.975
9.99000	343.105	559.975
10.00000	343.079	559.975
10.0100	343.035	559.975
10.0200	343.069	559.975
10.0300	343.038	559.975
10.0400	343.037	559.975
10.0500	343.063	559.975
10.0600	343.056	559.975
10.0700	343.080	559.975
10.0800	343.090	559.975
10.0900	343.099	559.975
10.1000	343.053	559.975
10.1100	343.047	559.975
10.1200	343.074	559.975
10.1300	343.038	559.975
10.1400	343.044	559.975
10.1500	343.058	559.975
10.1600	343.021	559.975
10.1700	343.080	559.975
10.1800	343.028	559.975
10.1900	343.062	559.975
10.2000	343.046	559.975
10.2100	343.039	559.975
10.2200	343.037	559.975
10.2300	343.038	559.975
10.2400	343.027	559.975
10.2500	343.071	559.975
10.2600	343.027	559.975
10.2700	343.010	559.975
10.2800	343.015	559.975
10.2900	343.024	559.975
10.3000	343.029	559.975
10.3100	343.087	559.975
10.3200	343.079	559.975
10.3300	343.057	559.975
10.3400	343.018	559.975
10.3500	343.061	559.975
10.3600	343.046	559.975
10.3700	343.080	559.975
10.3800	343.050	559.975
10.3900	343.055	559.975
10.4000	343.009	559.975
10.4100	343.004	559.975
10.4200	343.038	559.975
10.4300	343.070	559.975
10.4400	343.041	559.975
10.4500	343.031	559.975
10.4600	343.044	559.975
10.4700	343.018	559.975
10.4800	343.013	559.975
10.4900	343.034	559.975
10.5000	343.056	559.975
10.5100	343.066	559.975
10.5200	343.022	559.975
10.5300	343.024	559.975
10.5400	343.038	559.975
10.5500	343.019	559.975
10.5600	343.001	559.975
10.5700	343.061	559.975
10.5800	343.044	559.975
10.5900	343.038	559.975
10.6000	343.071	559.975
10.6100	343.003	559.975
10.6200	343.037	559.975
10.6300	343.055	559.975
10.6400	343.038	559.975
10.6500	343.067	559.975
10.6600	343.021	559.975
10.6700	343.041	559.975
10.6800	342.993	559.975
10.6900	342.991	559.975
10.7000	343.052	559.975
10.7100	342.988	559.975
10.7200	343.031	559.975
10.7300	342.987	559.975
10.7400	342.988	559.975
10.7500	343.004	559.975
10.7600	342.990	559.975
10.7700	342.990	559.975
10.7800	343.021	559.975
10.7900	343.036	559.975
10.8000	343.034	559.975
