time	pressure	rate
2.09000	336.912	1075.78
2.10000	336.881	1075.78
2.11000	336.931	1075.78
2.12000	336.936	1075.78
2.13000	336.862	1075.78
2.14000	336.920	1075.78
2.15000	336.909	1075.78
2.16000	336.890	1075.78
2.17000	336.836	1075.78
2.18000	336.878	1075.78
2.19000	336.867	1075.78
2.20000	336.878	1075.78
2.21000	336.825	1075.78
2.22000	336.837	1075.78
2.23000	336.853	1075.78
2.24000	336.810	1075.78
2.25000	336.854	1075.78
2.26000	336.802	1075.78
2.27000	336.799	1075.78
2.28000	336.828	1075.78
2.29000	336.781	1075.78
2.30000	336.841	1075.78
2.31000	336.807	1075.78
2.32000	336.797	1075.78
2.33000	336.785	1075.78
2.34000	336.764	1075.78
2.35000	336.793	1075.78
2.36000	336.738	1075.78
2.37000	336.807	1075.78
2.38000	336.742	1075.78
2.39000	336.752	1075.78
2.40000	336.767	1075.78
2.41000	336.737	1075.78
2.42000	336.707	1075.78
2.43000	336.709	1075.78
2.44000	336.758	1075.78
2.45000	336.719	1075.78
2.46000	336.700	1075.78
2.47000	336.744	1075.78
2.48000	336.699	1075.78
2.49000	336.721	1075.78
2.50000	336.668	1075.78
2.51000	336.699	1075.78
2.52000	336.685	1075.78
2.53000	336.676	1075.78
2.54000	336.688	1075.78
2.55000	336.684	1075.78
2.56000	336.691	1075.78
2.57000	336.646	1075.78
2.58000	336.645	1075.78
2.59000	336.641	1075.78
2.60000	336.626	1075.78
2.61000	336.641	1075.78
2.62000	336.693	1075.78
2.63000	336.616	1075.78
2.64000	336.623	1075.78
2.65000	336.676	1075.78
2.66000	336.635	1075.78
2.67000	336.665	1075.78
2.68000	336.631	1075.78
2.69000	336.600	1075.78
2.70000	336.591	1075.78
2.71000	336.592	1075.78
2.72000	336.638	1075.78
2.73000	336.604	1075.78
2.74000	336.605	1075.78
2.75000	336.601	1075.78
2.76000	336.572	1075.78
2.77000	336.599	1075.78
2.78000	336.608	1075.78
2.79000	336.592	1075.78
2.80000	336.585	1075.78
2.81000	336.548	1075.78
2.82000	336.549	1075.78
2.83000	336.526	1075.78
2.84000	336.595	1075.78
2.85000	336.593	1075.78
2.86000	336.581	1075.78
2.87000	336.571	1075.78
2.88000	336.518	1075.78
2.89000	336.506	1075.78
2.90000	336.561	1075.78
2.91000	336.553	1075.78
2.92000	336.544	1075.78
2.93000	336.497	1075.78
2.94000	336.512	1075.78
2.95000	336.477	1075.78
2.96000	336.484	1075.78
2.97000	336.512	1075.78
2.98000	336.509	1075.78
2.99000	336.518	1075.78
3.00000	336.510	1075.78
3.01000	336.532	1075.78
3.02000	336.495	1075.78
3.03000	336.481	1075.78
3.04000	336.472	1075.78
3.05000	336.448	1075.78
3.06000	336.447	1075.78
3.07000	336.508	1075.78
3.08000	336.431	1075.78
3.09000	336.502	1075.78
3.10000	336.485	1075.78
3.11000	336.450	1075.78
3.12000	336.469	1075.78
3.13000	336.467	1075.78
3.14000	336.474	1075.78
3.15000	336.409	1075.78
3.16000	336.430	1075.78
3.17000	336.399	1075.78
3.18000	336.406	1075.78
3.19000	336.439	1075.78
3.20000	336.432	1075.78
3.21000	336.417	1075.78
3.22000	336.443	1075.78
3.23000	336.375	1075.78
3.24000	336.428	1075.78
3.25000	336.416	1075.78
3.26000	336.423	1075.78
3.27000	336.427	1075.78
3.28000	336.434	1075.78
3.29000	336.368	1075.78
3.30000	336.399	1075.78
3.31000	336.391	1075.78
3.32000	336.345	1075.78
3.33000	336.375	1075.78
3.34000	336.349	1075.78
3.35000	336.344	1075.78
3.36000	336.341	1075.78
3.37000	336.380	1075.78
3.38000	336.389	1075.78
3.39000	336.368	1075.78
3.40000	336.372	1075.78
3.41000	336.322	1075.78
3.42000	336.336	1075.78
3.43000	336.313	1075.78
3.44000	336.301	1075.78
3.45000	336.319	1075.78
3.46000	336.361	1075.78
3.47000	336.364	1075.78
3.48000	336.310	1075.78
3.49000	336.290	1075.78
3.50000	336.298	1075.78
3.51000	336.291	1075.78
3.52000	336.276	1075.78
3.53000	336.295	1075.78
3.54000	336.311	1075.78
3.55000	336.299	1075.78
3.56000	336.268	1075.78
3.57000	336.278	1075.78
3.58000	336.311	1075.78
3.59000	336.254	1075.78
3.60000	336.314	1075.78
3.61000	336.256	1075.78
3.62000	336.287	1075.78
3.63000	336.274	1075.78
3.64000	336.253	1075.78
3.65000	336.272	1075.78
3.66000	336.290	1075.78
3.67000	336.259	1075.78
3.68000	336.261	1075.78
3.69000	336.281	1075.78
3.70000	336.232	1075.78
3.71000	336.228	1075.78
3.72000	336.257	1075.78
3.73000	336.245	1075.78
3.74000	336.248	1075.78
3.75000	336.245	1075.78
3.76000	336.210	1075.78
3.77000	336.202	1075.78
3.78000	336.249	1075.78
3.79000	336.197	1075.78
3.80000	336.265	1075.78
3.81000	336.198	1075.78
3.82000	336.237	1075.78
3.83000	336.201	1075.78
3.84000	336.237	1075.78
3.85000	336.230	1075.78
3.86000	336.225	1075.78
3.87000	336.231	1075.78
3.88000	336.194	1075.78
3.89000	336.177	1075.78
3.90000	336.225	1075.78
3.91000	336.222	1075.78
3.92000	336.227	1075.78
3.93000	336.197	1075.78
3.94000	336.193	1075.78
3.95000	336.193	1075.78
3.96000	336.171	1075.78
3.97000	336.181	1075.78
3.98000	336.137	1075.78
3.99000	336.136	1075.78
4.00000	336.191	1075.78
4.01000	336.130	1075.78
4.02000	336.139	1075.78
4.03000	336.172	1075.78
4.04000	336.169	1075.78
4.05000	336.192	1075.78
4.06000	336.152	1075.78
4.07000	336.147	1075.78
4.08000	336.113	1075.78
4.09000	336.145	1075.78
4.10000	336.144	1075.78
4.11000	336.150	1075.78
4.12000	336.142	1075.78
4.13000	336.105	1075.78
4.14000	336.124	1075.78
4.15000	336.157	1075.78
4.16000	336.125	1075.78
4.17000	336.084	1075.78
4.18000	336.131	1075.78
4.19000	336.111	1075.78
4.20000	336.083	1075.78
4.21000	336.101	1075.78
4.22000	336.138	1075.78
4.23000	336.106	1075.78
4.24000	336.138	1075.78
4.25000	336.068	1075.78
4.26000	336.103	1075.78
4.27000	336.124	1075.78
4.28000	336.101	1075.78
4.29000	336.112	1075.78
4.30000	336.115	1075.78
4.31000	336.121	1075.78
4.32000	336.111	1075.78
4.33000	336.074	1075.78
4.34000	336.076	1075.78
4.35000	336.076	1075.78
4.36000	336.095	1075.78
4.37000	336.057	1075.78
4.38000	336.063	1075.78
4.39000	336.071	1075.78
4.40000	336.024	1075.78
4.41000	336.031	1075.78
4.42000	336.092	1075.78
4.43000	336.017	1075.78
4.44000	336.015	1075.78
4.45000	336.050	1075.78
4.46000	336.024	1075.78
4.47000	336.059	1075.78
4.48000	336.014	1075.78
4.49000	336.053	1075.78
4.50000	336.016	1075.78
4.51000	336.071	1075.78
4.52000	336.034	1075.78
4.53000	336.009	1075.78
4.54000	336.026	1075.78
4.55000	335.996	1075.78
4.56000	336.036	1075.78
4.57000	335.998	1075.78
4.58000	336.046	1075.78
4.59000	335.998	1075.78
4.60000	336.026	1075.78
4.61000	336.048	1075.78
4.62000	335.969	1075.78
4.63000	336.029	1075.78
4.64000	336.026	1075.78
4.65000	336.036	1075.78
4.66000	335.971	1075.78
4.67000	336.009	1075.78
4.68000	336.005	1075.78
4.69000	336.026	1075.78
4.70000	335.997	1075.78
4.71000	335.982	1075.78
4.72000	335.986	1075.78
4.73000	335.995	1075.78
4.74000	335.943	1075.78
4.75000	335.945	1075.78
4.76000	335.939	1075.78
4.77000	335.961	1075.78
4.78000	336.004	1075.78
4.79000	335.961	1075.78
4.80000	335.998	1075.78
4.81000	335.947	1075.78
4.82000	335.990	1075.78
4.83000	335.956	1075.78
4.84000	335.967	1075.78
4.85000	335.914	1075.78
4.86000	335.947	1075.78
4.87000	335.972	1075.78
4.88000	335.932	1075.78
4.89000	335.968	1075.78
4.90000	335.933	1075.78
4.91000	335.939	1075.78
4.92000	335.913	1075.78
4.93000	335.944	1075.78
4.94000	335.928	1075.78
4.95000	335.911	1075.78
4.96000	335.964	1075.78
4.97000	335.951	1075.78
4.98000	335.957	1075.78
4.99000	335.911	1075.78
5.00000	335.932	1075.78
5.01000	335.938	1075.78
5.02000	335.894	1075.78
5.03000	335.918	1075.78
5.04000	335.901	1075.78
5.05000	335.946	1075.78
5.06000	335.909	1075.78
5.07000	335.873	1075.78
5.08000	335.872	1075.78
5.09000	335.900	1075.78
5.10000	335.895	1075.78
5.11000	335.909	1075.78
5.12000	335.876	1075.78
5.13000	335.906	1075.78
5.14000	335.886	1075.78
5.15000	335.884	1075.78
5.16000	335.866	1075.78
5.17000	335.881	1075.78
5.18000	335.881	1075.78
5.19000	335.870	1075.78
5.20000	335.861	1075.78
5.21000	335.893	1075.78
5.22000	335.877	1075.78
5.23000	335.862	1075.78
5.24000	335.873	1075.78
5.25000	335.889	1075.78
5.26000	335.824	1075.78
5.27000	335.889	1075.78
5.28000	335.894	1075.78
5.29000	335.847	1075.78
5.30000	335.888	1075.78
5.31000	335.836	1075.78
5.32000	335.890	1075.78
5.33000	335.845	1075.78
5.34000	335.856	1075.78
5.35000	335.829	1075.78
5.36000	335.853	1075.78
5.37000	335.803	1075.78
5.38000	335.845	1075.78
5.39000	335.853	1075.78
5.40000	335.836	1075.78
5.41000	335.822	1075.78
5.42000	335.849	1075.78
5.43000	335.861	1075.78
5.44000	335.791	1075.78
5.45000	335.843	1075.78
5.46000	335.820	1075.78
5.47000	335.844	1075.78
5.48000	335.857	1075.78
5.49000	335.788	1075.78
5.50000	335.812	1075.78
5.51000	335.836	1075.78
5.52000	335.799	1075.78
5.53000	335.781	1075.78
5.54000	335.794	1075.78
5.55000	335.795	1075.78
5.56000	335.837	1075.78
5.57000	335.785	1075.78
5.58000	335.811	1075.78
5.59000	335.758	1075.78
5.60000	335.808	1075.78
5.61000	335.763	1075.78
5.62000	335.820	1075.78
5.63000	335.792	1075.78
5.64000	335.798	1075.78
5.65000	335.770	1075.78
5.66000	335.748	1075.78
5.67000	335.819	1075.78
5.68000	335.792	1075.78
5.69000	335.740	1075.78
5.70000	335.808	1075.78
5.71000	335.810	1075.78
5.72000	335.753	1075.78
5.73000	335.735	1075.78
5.74000	335.782	1075.78
5.75000	335.769	1075.78
5.76000	335.744	1075.78
5.77000	335.767	1075.78
5.78000	335.791	1075.78
5.79000	335.781	1075.78
5.80000	335.731	1075.78
5.81000	335.725	1075.78
5.82000	335.726	1075.78
5.83000	335.769	1075.78
5.84000	335.746	1075.78
5.85000	335.729	1075.78
5.86000	335.724	1075.78
5.87000	335.720	1075.78
5.88000	335.719	1075.78
5.89000	335.745	1075.78
5.90000	335.725	1075.78
5.91000	335.706	1075.78
5.92000	335.723	1075.78
5.93000	335.753	1075.78
5.94000	335.694	1075.78
5.95000	335.738	1075.78
5.96000	335.715	1075.78
5.97000	335.711	1075.78
5.98000	335.757	1075.78
5.99000	335.744	1075.78
6.00000	335.688	1075.78
6.01000	335.704	1075.78
6.02000	335.740	1075.78
6.03000	335.701	1075.78
6.04000	335.690	1075.78
6.05000	335.698	1075.78
6.06000	335.693	1075.78
6.07000	335.736	1075.78
6.08000	335.684	1075.78
6.09000	335.695	1075.78
6.10000	335.679	1075.78
6.11000	335.668	1075.78
6.12000	335.657	1075.78
6.13000	335.677	1075.78
6.14000	335.692	1075.78
6.15000	335.722	1075.78
6.16000	335.724	1075.78
6.17000	335.692	1075.78
6.18000	335.668	1075.78
6.19000	335.650	1075.78
6.20000	335.658	1075.78
6.21000	335.695	1075.78
6.22000	335.646	1075.78
6.23000	335.672	1075.78
6.24000	335.674	1075.78
6.25000	335.642	1075.78
6.26000	335.652	1075.78
6.27000	335.664	1075.78
6.28000	335.685	1075.78
6.29000	335.637	1075.78
6.30000	335.673	1075.78
6.31000	335.691	1075.78
6.32000	335.694	1075.78
6.33000	335.652	1075.78
6.34000	335.623	1075.78
6.35000	335.677	1075.78
6.36000	335.616	1075.78
6.37000	335.665	1075.78
6.38000	335.660	1075.78
6.39000	335.620	1075.78
6.40000	335.658	1075.78
6.41000	335.659	1075.78
6.42000	335.648	1075.78
6.43000	335.675	1075.78
6.44000	335.632	1075.78
6.45000	335.598	1075.78
6.46000	335.621	1075.78
6.47000	335.659	1075.78
6.48000	335.618	1075.78
6.49000	335.634	1075.78
6.50000	335.591	1075.78
6.51000	335.632	1075.78
6.52000	335.612	1075.78
6.53000	335.615	1075.78
6.54000	335.656	1075.78
6.55000	335.591	1075.78
6.56000	335.644	1075.78
6.57000	335.588	1075.78
6.58000	335.638	1075.78
6.59000	335.596	1075.78
6.60000	335.573	1075.78
6.61000	335.570	1075.78
6.62000	335.609	1075.78
6.63000	335.582	1075.78
6.64000	335.587	1075.78
6.65000	335.636	1075.78
6.66000	335.641	1075.78
6.67000	335.599	1075.78
6.68000	335.560	1075.78
6.69000	335.560	1075.78
6.70000	335.609	1075.78
6.71000	335.590	1075.78
6.72000	335.578	1075.78
6.73000	335.624	1075.78
6.74000	335.583	1075.78
6.75000	335.602	1075.78
6.76000	335.551	1075.78
6.77000	335.577	1075.78
6.78000	335.588	1075.78
6.79000	335.618	1075.78
6.80000	335.574	1075.78
6.81000	335.611	1075.78
6.82000	335.578	1075.78
6.83000	335.584	1075.78
6.84000	335.605	1075.78
6.85000	335.535	1075.78
6.86000	335.600	1075.78
6.87000	335.547	1075.78
6.88000	335.553	1075.78
6.89000	335.601	1075.78
6.90000	335.560	1075.78
6.91000	335.591	1075.78
6.92000	335.548	1075.78
6.93000	335.585	1075.78
6.94000	335.520	1075.78
6.95000	335.571	1075.78
6.96000	335.564	1075.78
6.97000	335.559	1075.78
6.98000	335.544	1075.78
6.99000	335.523	1075.78
7.00000	335.538	1075.78
7.01000	335.522	1075.78
7.02000	335.544	1075.78
7.03000	335.566	1075.78
7.04000	335.539	1075.78
7.05000	335.566	1075.78
7.06000	335.574	1075.78
7.07000	335.522	1075.78
7.08000	335.534	1075.78
7.09000	335.515	1075.78
7.10000	335.507	1075.78
7.11000	335.547	1075.78
7.12000	335.522	1075.78
7.13000	335.535	1075.78
7.14000	335.519	1075.78
7.15000	335.537	1075.78
7.16000	335.562	1075.78
7.17000	335.540	1075.78
7.18000	335.484	1075.78
7.19000	335.537	1075.78
7.20000	335.509	1075.78
7.21000	335.545	1075.78
7.22000	335.527	1075.78
7.23000	335.498	1075.78
7.24000	335.519	1075.78
7.25000	335.489	1075.78
7.26000	335.523	1075.78
7.27000	335.482	1075.78
7.28000	335.527	1075.78
7.29000	335.499	1075.78
7.30000	335.522	1075.78
7.31000	335.537	1075.78
7.32000	335.465	1075.78
7.33000	335.499	1075.78
7.34000	335.474	1075.78
7.35000	335.463	1075.78
7.36000	335.496	1075.78
7.37000	335.475	1075.78
7.38000	335.511	1075.78
7.39000	335.461	1075.78
7.40000	335.522	1075.78
7.41000	335.445	1075.78
7.42000	335.460	1075.78
7.43000	335.471	1075.78
7.44000	335.495	1075.78
7.45000	335.487	1075.78
7.46000	335.506	1075.78
7.47000	335.476	1075.78
7.48000	335.469	1075.78
7.49000	335.446	1075.78
7.50000	335.478	1075.78
7.51000	335.473	1075.78
7.52000	335.478	1075.78
7.53000	335.454	1075.78
7.54000	335.453	1075.78
7.55000	335.439	1075.78
7.56000	335.461	1075.78
7.57000	335.462	1075.78
7.58000	335.499	1075.78
7.59000	335.456	1075.78
7.60000	335.478	1075.78
7.61000	335.462	1075.78
7.62000	335.487	1075.78
7.63000	335.440	1075.78
7.64000	335.481	1075.78
7.65000	335.416	1075.78
7.66000	335.410	1075.78
7.67000	335.429	1075.78
7.68000	335.429	1075.78
7.69000	335.432	1075.78
7.70000	335.408	1075.78
7.71000	335.477	1075.78
7.72000	335.441	1075.78
7.73000	335.453	1075.78
7.74000	335.446	1075.78
7.75000	335.402	1075.78
7.76000	335.467	1075.78
7.77000	335.402	1075.78
7.78000	335.434	1075.78
7.79000	335.417	1075.78
7.80000	335.458	1075.78
7.81000	335.442	1075.78
7.82000	335.434	1075.78
7.83000	335.417	1075.78
7.84000	335.451	1075.78
7.85000	335.458	1075.78
7.86000	335.451	1075.78
7.87000	335.409	1075.78
7.88000	335.409	1075.78
7.89000	335.415	1075.78
7.90000	335.411	1075.78
7.91000	335.382	1075.78
7.92000	335.445	1075.78
7.93000	335.391	1075.78
7.94000	335.396	1075.78
7.95000	335.386	1075.78
7.96000	335.386	1075.78
7.97000	335.407	1075.78
7.98000	335.365	1075.78
7.99000	335.441	1075.78
8.00000	335.420	1075.78
8.01000	335.372	1075.78
8.02000	335.402	1075.78
8.03000	335.422	1075.78
8.04000	335.357	1075.78
8.05000	335.357	1075.78
8.06000	335.389	1075.78
8.07000	335.430	1075.78
8.08000	335.356	1075.78
8.09000	335.389	1075.78
8.10000	335.398	1075.78
8.11000	335.409	1075.78
8.12000	335.400	1075.78
8.13000	335.371	1075.78
8.14000	335.367	1075.78
8.15000	335.346	1075.78
8.16000	335.360	1075.78
8.17000	335.376	1075.78
8.18000	335.359	1075.78
8.19000	335.353	1075.78
8.20000	335.380	1075.78
8.21000	335.394	1075.78
8.22000	335.384	1075.78
8.23000	335.386	1075.78
8.24000	335.395	1075.78
8.25000	335.400	1075.78
8.26000	335.326	1075.78
8.27000	335.399	1075.78
8.28000	335.364	1075.78
8.29000	335.341	1075.78
8.30000	335.355	1075.78
8.31000	335.392	1075.78
8.32000	335.332	1075.78
8.33000	335.322	1075.78
8.34000	335.350	1075.78
8.35000	335.337	1075.78
8.36000	335.320	1075.78
8.37000	335.349	1075.78
8.38000	335.378	1075.78
8.39000	335.312	1075.78
8.40000	335.340	1075.78
8.41000	335.326	1075.78
8.42000	335.378	1075.78
8.43000	335.372	1075.78
8.44000	335.311	1075.78
8.45000	335.365	1075.78
8.46000	335.373	1075.78
8.47000	335.306	1075.78
8.48000	335.322	1075.78
8.49000	335.363	1075.78
8.50000	335.298	1075.78
8.51000	335.334	1075.78
8.52000	335.297	1075.78
8.53000	335.335	1075.78
8.54000	335.305	1075.78
8.55000	335.341	1075.78
8.56000	335.320	1075.78
8.57000	335.294	1075.78
8.58000	335.318	1075.78
8.59000	335.297	1075.78
8.60000	335.342	1075.78
8.61000	335.297	1075.78
8.62000	335.318	1075.78
8.63000	335.326	1075.78
8.64000	335.293	1075.78
8.65000	335.322	1075.78
8.66000	335.315	1075.78
8.67000	335.300	1075.78
8.68000	335.281	1075.78
8.69000	335.272	1075.78
8.70000	335.339	1075.78
8.71000	335.283	1075.78
8.72000	335.304	1075.78
8.73000	335.267	1075.78
8.74000	335.317	1075.78
8.75000	335.342	1075.78
8.76000	335.269	1075.78
8.77000	335.291	1075.78
8.78000	335.313	1075.78
8.79000	335.258	1075.78
8.80000	335.314	1075.78
8.81000	335.263	1075.78
8.82000	335.270	1075.78
8.83000	335.281	1075.78
8.84000	335.302	1075.78
8.85000	335.308	1075.78
8.86000	335.305	1075.78
8.87000	335.278	1075.78
8.88000	335.313	1075.78
8.89000	335.293	1075.78
8.90000	335.294	1075.78
8.91000	335.250	1075.78
8.92000	335.309	1075.78
8.93000	335.249	1075.78
8.94000	335.276	1075.78
8.95000	335.280	1075.78
8.96000	335.291	1075.78
8.97000	335.262	1075.78
8.98000	335.239	1075.78
8.99000	335.258	1075.78
9.00000	335.256	1075.78
9.01000	335.262	1075.78
9.02000	335.286	1075.78
9.03000	335.247	1075.78
9.04000	335.230	1075.78
9.05000	335.276	1075.78
9.06000	335.278	1075.78
9.07000	335.225	1075.78
9.08000	335.253	1075.78
9.09000	335.229	1075.78
9.10000	335.289	1075.78
9.11000	335.236	1075.78
9.12000	335.257	1075.78
9.13000	335.254	1075.78
9.14000	335.239	1075.78
9.15000	335.240	1075.78
9.16000	335.280	1075.78
9.17000	335.276	1075.78
9.18000	335.276	1075.78
9.19000	335.218	1075.78
9.20000	335.250	1075.78
9.21000	335.227	1075.78
9.22000	335.221	1075.78
9.23000	335.222	1075.78
9.24000	335.236	1075.78
9.25000	335.221	1075.78
9.26000	335.251	1075.78
9.27000	335.203	1075.78
9.28000	335.259	1075.78
9.29000	335.208	1075.78
9.30000	335.270	1075.78
9.31000	335.272	1075.78
9.32000	335.240	1075.78
9.33000	335.267	1075.78
9.34000	335.231	1075.78
9.35000	335.260	1075.78
9.36000	335.208	1075.78
9.37000	335.192	1075.78
9.38000	335.209	1075.78
9.39000	335.199	1075.78
9.40000	335.226	1075.78
9.41000	335.231	1075.78
9.42000	335.245	1075.78
9.43000	335.184	1075.78
9.44000	335.253	1075.78
9.45000	335.209	1075.78
9.46000	335.213	1075.78
9.47000	335.208	1075.78
9.48000	335.180	1075.78
9.49000	335.174	1075.78
9.50000	335.194	1075.78
9.51000	335.173	1075.78
9.52000	335.190	1075.78
9.53000	335.181	1075.78
9.54000	335.187	1075.78
9.55000	335.206	1075.78
9.56000	335.236	1075.78
9.57000	335.212	1075.78
9.58000	335.190	1075.78
9.59000	335.197	1075.78
9.60000	335.230	1075.78
9.61000	335.236	1075.78
9.62000	335.195	1075.78
9.63000	335.196	1075.78
9.64000	335.214	1075.78
9.65000	335.209	1075.78
9.66000	335.192	1075.78
9.67000	335.214	1075.78
9.68000	335.186	1075.78
9.69000	335.183	1075.78
9.70000	335.178	1075.78
9.71000	335.156	1075.78
9.72000	335.213	1075.78
9.73000	335.159	1075.78
9.74000	335.209	1075.78
9.75000	335.202	1075.78
9.76000	335.188	1075.78
9.77000	335.168	1075.78
9.78000	335.162	1075.78
9.79000	335.214	1075.78
9.80000	335.174	1075.78
9.81000	335.148	1075.78
9.82000	335.198	1075.78
9.83000	335.151	1075.78
9.84000	335.214	1075.78
9.85000	335.171	1075.78
9.86000	335.162	1075.78
9.87000	335.152	1075.78
9.88000	335.167	1075.78
9.89000	335.193	1075.78
9.90000	335.201	1075.78
9.91000	335.196	1075.78
9.92000	335.181	1075.78
9.93000	335.196	1075.78
9.94000	335.167	1075.78
9.95000	335.156	1075.78
9.96000	335.140	1075.78
9.97000	335.140	1075.78
9.98000	335.187	1075.78
9.99000	335.151	1075.78
10.00000	335.136	1075.78
10.0100	335.194	1075.78
10.0200	335.137	1075.78
10.0300	335.180	1075.78
10.0400	335.143	1075.78
10.0500	335.172	1075.78
10.0600	335.130	1075.78
